"2023-06-20 at 18:19"
Time(H:M:S) CO2(ppm) CellTemp(c) CellPres(kPa)
18:32:02 -1.00 51.76 101.21
18:32:03 -1.19 51.76 101.21
18:32:04 -1.61 51.76 101.19
18:32:05 -1.47 51.76 101.20
18:32:06 -1.37 51.76 101.20
18:32:07 -1.24 51.76 101.19
18:32:08 -1.29 51.76 101.19
18:32:09 -1.23 51.76 101.19
18:32:10 -1.54 51.76 101.19
18:32:11 -2.10 51.76 101.21
18:32:12 43.59 51.76 101.19
18:32:13 195.53 51.76 101.21
18:32:14 423.28 51.76 101.19
18:32:15 608.83 51.76 101.19
18:32:16 699.50 51.73 101.21
18:32:17 703.95 51.73 101.19
18:32:18 614.64 51.76 101.19
18:32:19 464.60 51.76 101.21
18:32:20 320.37 51.76 101.21
18:32:21 219.62 51.76 101.21
18:32:22 157.04 51.76 101.19
18:32:23 116.47 51.76 101.21
18:32:24 88.11 51.76 101.21
18:32:25 67.52 51.76 101.21
18:32:26 52.33 51.76 101.19
18:32:27 40.00 51.76 101.21
18:32:28 30.57 51.76 101.19
18:32:29 24.01 51.76 101.21
18:32:30 17.95 51.76 101.21
18:32:31 13.85 51.76 101.21
18:32:32 10.50 51.76 101.21
18:32:33 7.96 51.76 101.19
18:32:34 6.18 51.76 101.19
18:32:35 4.25 51.76 101.19
18:32:36 3.37 51.76 101.21
18:32:37 2.55 51.76 101.21
18:32:38 1.40 51.76 101.21
18:32:39 0.79 51.76 101.21
18:32:40 0.93 51.76 101.21
18:32:41 0.38 51.76 101.21
18:32:42 -0.54 51.76 101.19
18:32:43 -0.27 51.76 101.21
18:32:44 -0.36 51.76 101.21
18:32:45 -0.45 51.76 101.19
18:32:46 -0.77 51.76 101.19
18:32:47 -0.63 51.76 101.19
18:32:48 -1.16 51.76 101.21
18:32:49 -0.87 51.76 101.21
18:32:50 -0.84 51.76 101.19
18:32:51 -0.85 51.76 101.19
18:32:52 -1.08 51.76 101.19
18:32:53 -1.05 51.76 101.19
18:32:54 -1.10 51.76 101.20
18:32:55 -1.37 51.76 101.19
18:32:56 -1.19 51.76 101.19
18:32:57 -1.17 51.76 101.21
18:32:58 -1.02 51.76 101.19
18:32:59 -1.90 51.76 101.21
18:33:00 1.87 51.76 101.21
18:33:01 129.00 51.76 101.21
18:33:02 499.96 51.76 101.19
18:33:03 977.05 51.76 101.19
18:33:04 1290.41 51.76 101.19
18:33:05 1421.38 51.76 101.21
18:33:06 1386.55 51.76 101.19
18:33:08 1169.01 51.76 101.21
18:33:09 859.85 51.76 101.21
18:33:10 589.51 51.76 101.21
18:33:11 407.77 51.76 101.19
18:33:12 293.07 51.76 101.21
18:33:13 217.63 51.76 101.21
18:33:14 165.55 51.76 101.19
18:33:15 126.73 51.76 101.21
18:33:16 97.02 51.76 101.21
18:33:17 75.12 51.76 101.19
18:33:18 58.41 51.76 101.21
18:33:19 45.05 51.76 101.21
18:33:20 34.88 51.76 101.21
18:33:21 26.93 51.76 101.21
18:33:22 20.68 51.76 101.19
18:33:23 16.11 51.76 101.21
18:33:24 11.88 51.76 101.19
18:33:25 9.53 51.76 101.19
18:33:26 7.20 51.76 101.19
18:33:27 5.75 51.76 101.21
18:33:28 4.45 51.76 101.21
18:33:29 3.53 51.76 101.19
18:33:30 2.10 51.76 101.21
18:33:31 2.02 51.76 101.19
18:33:32 1.16 51.76 101.21
18:33:33 0.64 51.76 101.21
18:33:34 0.55 51.76 101.21
18:33:35 0.49 51.76 101.21
18:33:36 0.03 51.76 101.19
18:33:37 -0.19 51.76 101.21
18:33:38 -0.49 51.76 101.19
18:33:39 -0.13 51.76 101.19
18:33:40 -0.77 51.76 101.19
18:33:41 -0.40 51.76 101.21
18:33:42 -0.90 51.76 101.21
18:33:43 -0.44 51.76 101.19
18:33:44 -0.39 51.76 101.21
18:33:45 -1.39 51.76 101.19
18:33:46 -0.76 51.76 101.19
18:33:47 -0.77 51.76 101.19
18:33:48 -0.62 51.76 101.21
18:33:49 -0.99 51.76 101.19
18:33:50 -1.14 51.76 101.21
18:33:51 -0.58 51.76 101.21
18:33:52 -1.34 51.76 101.20
18:33:53 -0.95 51.76 101.19
18:33:54 -0.94 51.76 101.21
18:33:55 -0.93 51.76 101.19
18:33:56 -1.15 51.76 101.21
18:33:57 -0.61 51.76 101.19
18:33:58 -2.92 51.76 101.19
18:33:59 11.93 51.76 101.19
18:34:00 114.54 51.76 101.21
18:34:01 302.70 51.76 101.19
18:34:02 459.60 51.76 101.19
18:34:03 540.07 51.76 101.21
18:34:04 560.67 51.76 101.21
18:34:05 505.39 51.76 101.21
18:34:06 387.66 51.76 101.19
18:34:07 266.50 51.76 101.21
18:34:08 181.41 51.76 101.19
18:34:09 129.32 51.76 101.21
18:34:10 95.70 51.76 101.19
18:34:11 73.26 51.76 101.19
18:34:12 55.86 51.76 101.21
18:34:13 43.50 51.76 101.19
18:34:14 33.11 51.76 101.19
18:34:15 26.07 51.76 101.19
18:34:16 19.80 51.76 101.21
18:34:17 15.23 51.76 101.19
18:34:18 11.54 51.76 101.19
18:34:19 8.88 51.76 101.19
18:34:21 6.94 51.76 101.19
18:34:22 5.20 51.76 101.21
18:34:23 3.17 51.76 101.21
18:34:24 2.67 51.76 101.19
18:34:25 1.98 51.76 101.19
18:34:26 0.99 51.76 101.21
18:34:27 0.52 51.76 101.19
18:34:28 0.41 51.76 101.21
18:34:29 -0.05 51.76 101.19
18:34:30 -0.12 51.76 101.19
18:34:31 -0.01 51.76 101.21
18:34:32 -0.70 51.76 101.21
18:34:33 -0.35 51.76 101.19
18:34:34 -0.76 51.76 101.19
18:34:35 -0.80 51.76 101.21
18:34:36 -0.97 51.76 101.21
18:34:37 -0.90 51.76 101.21
18:34:38 -0.99 51.76 101.21
18:34:39 -1.00 51.76 101.22
18:34:40 -1.27 51.76 101.20
18:34:41 -1.37 51.76 101.21
18:34:42 -0.99 51.76 101.19
18:34:43 -1.16 51.76 101.19
18:34:44 -1.14 51.76 101.21
18:34:45 -3.88 51.76 101.19
18:34:46 46.87 51.76 101.21
18:34:47 254.61 51.76 101.21
18:34:48 567.04 51.76 101.21
18:34:49 698.12 51.76 101.21
18:34:50 861.00 51.76 101.21
18:34:51 923.25 51.76 101.19
18:34:52 867.68 51.76 101.19
18:34:53 698.61 51.76 101.19
18:34:54 496.63 51.76 101.21
18:34:55 337.53 51.76 101.19
18:34:56 236.53 51.76 101.21
18:34:57 172.23 51.76 101.21
18:34:58 129.68 51.76 101.19
18:34:59 99.47 51.76 101.21
18:35:00 76.15 51.76 101.19
18:35:01 59.32 51.76 101.19
18:35:02 45.94 51.76 101.19
18:35:03 34.97 51.76 101.19
18:35:04 27.78 51.76 101.19
18:35:05 20.98 51.76 101.21
18:35:06 16.36 51.76 101.21
18:35:07 12.42 51.76 101.19
18:35:08 9.60 51.76 101.21
18:35:09 7.20 51.73 101.21
18:35:10 5.34 51.73 101.19
18:35:11 3.97 51.76 101.21
18:35:12 2.97 51.76 101.21
18:35:13 2.17 51.76 101.21
18:35:14 1.89 51.76 101.21
18:35:15 1.10 51.76 101.19
18:35:16 0.35 51.76 101.19
18:35:17 0.11 51.76 101.21
18:35:18 -0.02 51.76 101.21
18:35:19 0.05 51.76 101.21
18:35:20 -0.27 51.76 101.19
18:35:21 -0.59 51.76 101.19
18:35:22 -0.84 51.76 101.21
18:35:23 -0.57 51.76 101.21
18:35:24 -0.88 51.76 101.19
18:35:25 -1.23 51.76 101.21
18:35:26 -0.78 51.76 101.19
18:35:27 -0.71 51.76 101.21
18:35:28 -0.85 51.76 101.19
18:35:29 -1.12 51.76 101.19
18:35:30 -0.80 51.76 101.19
18:35:31 -1.01 51.76 101.22
18:35:33 -1.30 51.76 101.21
18:35:34 -0.95 51.76 101.21
18:35:35 -1.12 51.76 101.19
18:35:36 -1.20 51.76 101.21
18:35:37 -2.20 51.76 101.21
18:35:38 4.88 51.76 101.21
18:35:39 159.81 51.76 101.19
18:35:40 557.52 51.76 101.19
18:35:41 986.41 51.76 101.19
18:35:42 1230.11 51.76 101.19
18:35:43 1293.94 51.76 101.21
18:35:44 1316.12 51.76 101.21
18:35:45 1162.96 51.76 101.19
18:35:46 887.03 51.76 101.19
18:35:47 613.79 51.76 101.19
18:35:48 421.97 51.76 101.21
18:35:49 300.33 51.76 101.21
18:35:50 222.79 51.76 101.19
18:35:51 168.62 51.76 101.19
18:35:52 129.70 51.76 101.19
18:35:53 100.35 51.76 101.19
18:35:54 77.98 51.76 101.19
18:35:55 60.31 51.76 101.19
18:35:56 47.23 51.76 101.19
18:35:57 36.22 51.76 101.21
18:35:58 28.45 51.76 101.19
18:35:59 22.10 51.76 101.19
18:36:00 16.68 51.76 101.19
18:36:01 13.02 51.76 101.19
18:36:02 10.28 51.76 101.19
18:36:03 7.90 51.76 101.21
18:36:04 6.50 51.76 101.21
18:36:05 4.00 51.76 101.21
18:36:06 3.73 51.76 101.21
18:36:07 2.26 51.76 101.21
18:36:08 2.12 51.76 101.21
18:36:09 1.04 51.76 101.19
18:36:10 0.88 51.76 101.19
18:36:11 0.28 51.76 101.21
18:36:12 0.31 51.76 101.21
18:36:13 0.47 51.76 101.19
18:36:14 -0.38 51.76 101.19
18:36:15 -0.28 51.76 101.21
18:36:16 -0.36 51.76 101.19
18:36:17 -0.70 51.76 101.19
18:36:18 -0.36 51.76 101.21
18:36:19 -0.51 51.76 101.21
18:36:20 -0.66 51.76 101.19
18:36:21 -0.86 51.76 101.19
18:36:22 -0.70 51.76 101.19
18:36:23 -0.67 51.76 101.19
18:36:24 -0.68 51.76 101.21
18:36:25 -0.91 51.76 101.21
18:36:26 -1.16 51.76 101.19
18:36:27 -0.54 51.76 101.19
18:36:28 -0.83 51.76 101.21
18:36:29 -0.85 51.76 101.19
18:36:30 -1.50 51.76 101.19
18:36:31 -0.52 51.76 101.19
18:36:32 -0.98 51.76 101.21
18:36:33 -1.55 51.76 101.21
18:36:34 -0.83 51.76 101.19
18:36:35 -0.88 51.76 101.22
18:36:36 -1.21 51.76 101.19
18:36:37 -1.53 51.76 101.19
18:36:38 -1.18 51.76 101.19
18:36:39 -0.93 51.76 101.21
18:36:40 -1.16 51.76 101.19
18:36:41 -1.80 51.76 101.21
18:36:42 2.40 51.76 101.19
18:36:43 55.98 51.76 101.19
18:36:45 166.02 51.76 101.19
18:36:46 262.28 51.76 101.19
18:36:47 315.34 51.76 101.19
18:36:48 332.36 51.76 101.21
18:36:49 304.44 51.76 101.21
18:36:50 235.50 51.76 101.21
18:36:51 163.09 51.76 101.21
18:36:52 110.15 51.76 101.21
18:36:53 77.76 51.76 101.21
18:36:54 57.86 51.76 101.19
18:36:55 43.67 51.76 101.19
18:36:56 33.53 51.76 101.19
18:36:57 25.82 51.76 101.21
18:36:58 19.89 51.76 101.21
18:36:59 14.93 51.76 101.21
18:37:00 11.96 51.76 101.19
18:37:01 8.67 51.76 101.21
18:37:02 6.58 51.76 101.21
18:37:03 5.32 51.76 101.19
18:37:04 3.46 51.76 101.21
18:37:05 2.50 51.76 101.21
18:37:06 1.82 51.76 101.21
18:37:07 1.08 51.76 101.19
18:37:08 0.39 51.76 101.19
18:37:09 0.22 51.76 101.21
18:37:10 0.17 51.76 101.19
18:37:11 -0.04 51.76 101.19
18:37:12 -0.59 51.76 101.21
18:37:13 -0.83 51.76 101.19
18:37:14 -0.76 51.76 101.19
18:37:15 -0.80 51.76 101.19
18:37:16 -0.93 51.76 101.19
18:37:17 -1.18 51.76 101.21
18:37:18 -1.11 51.76 101.19
18:37:19 -0.96 51.76 101.19
18:37:20 -0.75 51.76 101.19
18:37:21 -1.19 51.76 101.19
18:37:22 -1.07 51.76 101.20
18:37:23 -1.24 51.76 101.19
18:37:24 -1.08 51.76 101.19
18:37:25 -1.20 51.76 101.19
18:37:26 -1.23 51.76 101.21
18:37:27 -3.69 51.76 101.21
18:37:28 38.85 51.76 101.21
18:37:29 260.35 51.76 101.19
18:37:30 625.74 51.76 101.21
18:37:31 783.38 51.76 101.21
18:37:32 983.03 51.76 101.21
18:37:33 1062.35 51.76 101.19
18:37:34 1010.68 51.76 101.21
18:37:35 821.25 51.76 101.21
18:37:36 587.14 51.76 101.19
18:37:37 398.92 51.76 101.19
18:37:38 278.50 51.76 101.19
18:37:39 202.03 51.76 101.21
18:37:40 151.76 51.76 101.21
18:37:41 115.41 51.76 101.19
18:37:42 89.12 51.76 101.21
18:37:43 68.74 51.76 101.21
18:37:44 53.64 51.76 101.19
18:37:45 41.07 51.76 101.21
18:37:46 31.83 51.76 101.19
18:37:47 24.13 51.76 101.19
18:37:48 18.91 51.76 101.19
18:37:49 14.95 51.76 101.21
18:37:50 11.33 51.76 101.19
18:37:51 8.82 51.76 101.21
18:37:52 6.33 51.76 101.19
18:37:53 4.81 51.76 101.21
18:37:54 3.83 51.76 101.21
18:37:55 2.47 51.76 101.21
18:37:56 2.04 51.76 101.19
18:37:58 1.50 51.76 101.19
18:37:59 0.71 51.76 101.21
18:38:00 0.48 51.76 101.19
18:38:01 0.21 51.76 101.19
18:38:02 -0.01 51.76 101.21
18:38:03 -0.32 51.76 101.21
18:38:04 -0.36 51.76 101.19
18:38:05 -0.06 51.76 101.19
18:38:06 -0.62 51.76 101.21
18:38:07 -0.48 51.76 101.21
18:38:08 -0.49 51.76 101.19
18:38:09 -0.80 51.76 101.19
18:38:10 -0.74 51.76 101.21
18:38:11 -0.56 51.76 101.21
18:38:12 -0.66 51.76 101.21
18:38:13 -0.81 51.76 101.21
18:38:14 -1.23 51.76 101.21
18:38:15 -0.95 51.76 101.19
18:38:16 -1.07 51.76 101.20
18:38:17 -1.17 51.76 101.19
18:38:18 -0.82 51.76 101.21
18:38:19 -1.38 51.76 101.21
18:38:20 -0.90 51.76 101.21
18:38:21 -2.64 51.76 101.21
18:38:22 28.35 51.76 101.19
18:38:23 162.68 51.76 101.19
18:38:24 374.51 51.76 101.19
18:38:25 540.58 51.76 101.19
18:38:26 590.63 51.76 101.21
18:38:27 638.70 51.76 101.19
18:38:28 605.92 51.76 101.21
18:38:29 489.67 51.76 101.19
18:38:30 347.37 51.76 101.21
18:38:31 236.40 51.76 101.19
18:38:32 164.08 51.76 101.21
18:38:33 119.86 51.76 101.21
18:38:34 90.54 51.76 101.19
18:38:35 69.36 51.76 101.19
18:38:36 53.10 51.76 101.21
18:38:37 41.03 51.76 101.19
18:38:38 31.44 51.76 101.19
18:38:39 24.52 51.76 101.19
18:38:40 18.95 51.76 101.21
18:38:41 14.28 51.76 101.19
18:38:42 10.73 51.76 101.19
18:38:43 8.56 51.76 101.21
18:38:44 6.20 51.76 101.19
18:38:45 4.60 51.76 101.19
18:38:46 3.18 51.76 101.21
18:38:47 2.76 51.76 101.19
18:38:48 1.62 51.76 101.19
18:38:49 1.18 51.76 101.21
18:38:50 0.54 51.76 101.19
18:38:51 0.40 51.76 101.19
18:38:52 0.14 51.76 101.19
18:38:53 -0.41 51.76 101.19
18:38:54 -0.50 51.76 101.21
18:38:55 -0.28 51.76 101.21
18:38:56 -0.97 51.76 101.19
18:38:57 -0.49 51.76 101.21
18:38:58 -0.83 51.76 101.21
18:38:59 -0.68 51.76 101.21
18:39:00 -0.79 51.76 101.19
18:39:01 -1.09 51.76 101.21
18:39:02 -0.72 51.76 101.19
18:39:03 -0.86 51.76 101.21
18:39:04 -1.17 51.76 101.21
18:39:05 -1.06 51.76 101.21
18:39:06 -1.08 51.76 101.19
18:39:07 -0.77 51.76 101.21
18:39:08 -1.17 51.76 101.19
18:39:10 -1.24 51.76 101.19
18:39:11 -1.31 51.76 101.21
18:39:12 -0.94 51.76 101.21
18:39:13 -1.13 51.76 101.21
18:39:14 -1.43 51.76 101.19
18:39:15 -0.53 51.76 101.19
18:39:16 -1.26 51.76 101.22
18:39:17 -1.55 51.76 101.21
18:39:18 -1.32 51.76 101.21
18:39:19 -1.28 51.76 101.19
18:39:20 -1.17 51.76 101.21
18:39:21 -2.20 51.76 101.19
18:39:22 4.92 51.76 101.19
18:39:23 121.75 51.76 101.19
18:39:24 406.14 51.76 101.21
18:39:25 728.85 51.76 101.21
18:39:26 925.80 51.76 101.19
18:39:27 1005.68 51.76 101.19
18:39:28 962.59 51.76 101.19
18:39:29 791.64 51.76 101.21
18:39:30 571.99 51.76 101.19
18:39:31 391.38 51.76 101.21
18:39:32 271.93 51.76 101.21
18:39:33 196.66 51.76 101.21
18:39:34 147.09 51.76 101.19
18:39:35 112.48 51.76 101.21
18:39:36 86.20 51.73 101.21
18:39:37 66.61 51.73 101.21
18:39:38 51.83 51.76 101.21
18:39:39 39.96 51.76 101.21
18:39:40 30.92 51.76 101.21
18:39:41 23.69 51.76 101.21
18:39:42 18.17 51.76 101.21
18:39:43 13.99 51.76 101.19
18:39:44 10.86 51.76 101.19
18:39:45 8.27 51.76 101.19
18:39:46 6.43 51.76 101.21
18:39:47 4.43 51.76 101.19
18:39:48 3.77 51.76 101.19
18:39:49 2.12 51.76 101.19
18:39:50 1.93 51.76 101.19
18:39:51 1.18 51.76 101.19
18:39:52 0.48 51.76 101.21
18:39:53 0.72 51.76 101.21
18:39:54 0.20 51.76 101.21
18:39:55 0.03 51.76 101.19
18:39:56 -0.34 51.76 101.19
18:39:57 -0.54 51.76 101.19
18:39:58 -0.42 51.76 101.21
18:39:59 -0.51 51.76 101.21
18:40:00 -0.65 51.76 101.21
18:40:01 -0.82 51.76 101.21
18:40:02 -0.56 51.76 101.21
18:40:03 -1.07 51.76 101.21
18:40:04 -0.65 51.76 101.19
18:40:05 -0.94 51.76 101.21
18:40:06 -0.71 51.76 101.21
18:40:07 -1.31 51.76 101.19
18:40:08 -0.74 51.76 101.19
18:40:09 -1.19 51.76 101.21
18:40:10 -1.07 51.76 101.19
18:40:11 -0.78 51.76 101.21
18:40:12 -0.82 51.76 101.19
18:40:13 -1.55 51.76 101.19
18:40:14 -1.30 51.76 101.19
18:40:15 -1.23 51.76 101.20
18:40:16 -0.98 51.76 101.22
18:40:17 -0.93 51.76 101.21
18:40:18 -0.98 51.76 101.19
18:40:19 -1.25 51.76 101.21
18:40:21 -1.10 51.76 101.19
18:40:22 -1.71 51.76 101.19
18:40:23 3.78 51.76 101.19
18:40:24 52.35 51.76 101.21
18:40:25 138.64 51.76 101.21
18:40:26 215.03 51.76 101.19
18:40:27 257.40 51.76 101.19
18:40:28 269.90 51.76 101.21
18:40:29 243.14 51.76 101.19
18:40:30 187.41 51.76 101.21
18:40:31 128.59 51.76 101.19
18:40:32 87.59 51.76 101.21
18:40:33 62.08 51.76 101.21
18:40:34 45.79 51.76 101.21
18:40:35 34.91 51.76 101.21
18:40:36 27.00 51.76 101.19
18:40:37 20.55 51.76 101.19
18:40:38 15.55 51.76 101.19
18:40:39 11.49 51.76 101.21
18:40:40 9.27 51.76 101.21
18:40:41 6.87 51.76 101.21
18:40:42 4.62 51.76 101.19
18:40:43 3.66 51.76 101.21
18:40:44 2.72 51.76 101.21
18:40:45 1.81 51.76 101.19
18:40:46 1.35 51.76 101.21
18:40:47 0.54 51.76 101.19
18:40:48 0.14 51.76 101.21
18:40:49 0.23 51.76 101.21
18:40:50 -0.24 51.76 101.21
18:40:51 -0.81 51.76 101.19
18:40:52 -0.62 51.76 101.19
18:40:53 -0.74 51.73 101.19
18:40:54 -0.77 51.73 101.21
18:40:55 -0.45 51.76 101.19
18:40:56 -1.30 51.76 101.19
18:40:57 -0.86 51.76 101.19
18:40:58 -1.04 51.76 101.19
18:40:59 -1.00 51.76 101.21
18:41:00 -1.19 51.76 101.21
18:41:01 -0.68 51.76 101.19
18:41:02 -1.66 51.76 101.21
18:41:03 -0.91 51.76 101.19
18:41:04 -1.23 51.76 101.21
18:41:05 -1.01 51.76 101.21
18:41:06 -1.42 51.76 101.21
18:41:07 -1.65 51.76 101.19
18:41:08 -1.27 51.76 101.21
18:41:09 -1.09 51.76 101.19
18:41:10 -0.80 51.76 101.19
18:41:11 -1.42 51.76 101.19
18:41:12 -1.08 51.76 101.21
18:41:13 -1.11 51.76 101.21
18:41:14 -1.28 51.76 101.19
18:41:15 -1.31 51.76 101.19
18:41:16 -1.40 51.76 101.21
18:41:17 -1.37 51.76 101.19
18:41:18 -0.94 51.76 101.21
18:41:19 -1.35 51.76 101.21
18:41:20 -1.57 51.76 101.21
18:41:21 -0.75 51.76 101.19
18:41:22 -1.25 51.76 101.19
18:41:23 -1.31 51.76 101.19
18:41:24 -1.07 51.76 101.19
18:41:25 -1.07 51.76 101.21
18:41:26 -1.30 51.76 101.21
18:41:27 -1.16 51.76 101.19
18:41:28 -1.19 51.76 101.21
18:41:29 -1.10 51.76 101.21
18:41:30 -1.34 51.76 101.19
18:41:31 -1.62 51.76 101.19
18:41:32 -1.26 51.76 101.21
18:41:34 -1.34 51.76 101.21
18:41:35 -1.56 51.76 101.19
18:41:36 -1.57 51.76 101.19
18:41:37 -1.15 51.76 101.19
18:41:38 -1.60 51.76 101.19
18:41:39 -1.38 51.76 101.19
18:41:40 -1.20 51.76 101.19
18:41:41 -1.86 51.76 101.21
18:41:42 -1.43 51.76 101.19
18:41:43 -1.27 51.76 101.19
18:41:44 -1.23 51.76 101.19
18:41:45 -1.63 51.76 101.21
18:41:46 -1.27 51.76 101.21
18:41:47 -1.38 51.76 101.19
18:41:48 -1.36 51.76 101.19
18:41:49 -1.44 51.76 101.21
18:41:50 -1.28 51.76 101.19
18:41:51 -1.32 51.76 101.19
18:41:52 -1.11 51.76 101.21
18:41:53 -1.20 51.76 101.19
18:41:54 -1.33 51.76 101.21
18:41:55 -1.20 51.76 101.21
18:41:56 -1.45 51.76 101.21
18:41:57 -1.33 51.76 101.21
18:41:58 -1.28 51.73 101.21
18:41:59 -1.23 51.73 101.19
18:42:00 -1.43 51.76 101.21
18:42:01 -1.40 51.76 101.21
18:42:02 -1.39 51.76 101.21
18:42:03 -1.19 51.76 101.19
18:42:04 -1.29 51.76 101.21
18:42:05 -1.29 51.76 101.19
18:42:06 -1.45 51.76 101.21
18:42:07 -1.54 51.76 101.19
18:42:08 -1.13 51.76 101.21
18:42:09 -1.52 51.76 101.20
18:42:10 -1.27 51.76 101.20
18:42:11 -1.10 51.76 101.19
18:42:12 -1.43 51.76 101.21
18:42:13 -1.37 51.76 101.19
18:42:14 -1.00 51.76 101.21
18:42:15 -3.65 51.76 101.19
18:42:16 24.97 51.76 101.21
18:42:17 198.72 51.76 101.21
18:42:18 418.75 51.76 101.19
18:42:19 545.62 51.76 101.19
18:42:20 602.40 51.76 101.19
18:42:21 593.71 51.76 101.19
18:42:22 487.23 51.76 101.21
18:42:23 341.14 51.76 101.19
18:42:24 227.60 51.76 101.21
18:42:25 157.73 51.76 101.19
18:42:26 114.71 51.76 101.19
18:42:27 86.63 51.76 101.21
18:42:28 66.53 51.76 101.21
18:42:29 50.51 51.76 101.21
18:42:30 39.80 51.76 101.21
18:42:31 30.33 51.76 101.19
18:42:32 23.26 51.76 101.19
18:42:33 18.11 51.76 101.19
18:42:34 14.00 51.76 101.21
18:42:35 10.45 51.76 101.21
18:42:36 7.75 51.76 101.19
18:42:37 5.85 51.76 101.19
18:42:38 4.68 51.76 101.21
18:42:39 3.70 51.76 101.21
18:42:40 1.82 51.76 101.19
18:42:41 1.54 51.76 101.21
18:42:42 1.31 51.76 101.19
18:42:43 0.32 51.76 101.21
18:42:44 0.53 51.76 101.19
18:42:46 -0.20 51.76 101.21
18:42:47 -0.53 51.76 101.21
18:42:48 -0.51 51.76 101.21
18:42:49 -0.56 51.76 101.19
18:42:50 -0.70 51.76 101.19
18:42:51 -0.95 51.76 101.19
18:42:52 -0.97 51.76 101.21
18:42:53 -0.71 51.76 101.21
18:42:54 -1.07 51.76 101.19
18:42:55 -0.96 51.76 101.19
18:42:56 -1.13 51.76 101.19
18:42:57 -1.10 51.76 101.19
18:42:58 -0.81 51.76 101.19
18:42:59 -1.20 51.76 101.19
18:43:00 -1.33 51.76 101.21
18:43:01 -1.12 51.76 101.22
18:43:02 -1.20 51.76 101.22
18:43:03 -1.10 51.76 101.19
18:43:04 -0.91 51.76 101.19
18:43:05 -1.37 51.76 101.21
18:43:06 -0.92 51.76 101.21
18:43:07 -4.39 51.76 101.21
18:43:08 45.48 51.76 101.19
18:43:09 330.62 51.76 101.21
18:43:10 793.41 51.76 101.21
18:43:11 1103.01 51.76 101.21
18:43:12 1245.63 51.76 101.21
18:43:13 1256.07 51.76 101.19
18:43:14 1090.64 51.76 101.19
18:43:15 805.34 51.76 101.21
18:43:16 547.30 51.76 101.19
18:43:17 374.13 51.76 101.21
18:43:18 266.93 51.76 101.19
18:43:19 198.38 51.76 101.19
18:43:20 149.99 51.76 101.21
18:43:21 115.28 51.76 101.21
18:43:22 88.80 51.76 101.21
18:43:23 68.30 51.76 101.19
18:43:24 53.29 51.76 101.21
18:43:25 41.04 51.76 101.21
18:43:26 31.78 51.76 101.19
18:43:27 24.78 51.76 101.19
18:43:28 19.10 51.76 101.21
18:43:29 14.54 51.76 101.21
18:43:30 11.28 51.76 101.19
18:43:31 8.41 51.76 101.21
18:43:32 7.03 51.76 101.19
18:43:33 4.95 51.76 101.19
18:43:34 3.71 51.76 101.19
18:43:35 2.90 51.76 101.21
18:43:36 2.23 51.76 101.19
18:43:37 1.44 51.76 101.21
18:43:38 1.14 51.76 101.21
18:43:39 0.40 51.76 101.21
18:43:40 0.42 51.76 101.19
18:43:41 -0.13 51.76 101.19
18:43:42 -0.03 51.76 101.19
18:43:43 -0.05 51.76 101.21
18:43:44 -0.45 51.76 101.19
18:43:45 -0.44 51.76 101.21
18:43:46 -0.81 51.76 101.21
18:43:47 -0.77 51.76 101.21
18:43:48 -0.41 51.76 101.21
18:43:49 -0.62 51.76 101.19
18:43:50 -1.02 51.76 101.19
18:43:51 -0.47 51.76 101.20
18:43:52 -0.94 51.76 101.20
18:43:53 -0.80 51.76 101.21
18:43:54 -1.09 51.76 101.19
18:43:55 -1.06 51.76 101.21
18:43:56 -0.66 51.76 101.21
18:43:57 -4.91 51.76 101.19
18:43:59 48.35 51.76 101.21
18:44:00 385.75 51.76 101.19
18:44:01 943.66 51.76 101.21
18:44:02 1308.73 51.76 101.19
18:44:03 1472.02 51.76 101.21
18:44:04 1490.61 51.76 101.21
18:44:05 1298.25 51.76 101.19
18:44:06 961.68 51.76 101.21
18:44:07 655.02 51.76 101.21
18:44:08 448.86 51.76 101.19
18:44:09 320.19 51.76 101.21
18:44:10 237.82 51.76 101.19
18:44:11 179.66 51.76 101.19
18:44:12 136.82 51.76 101.21
18:44:13 106.02 51.76 101.19
18:44:14 81.64 51.76 101.19
18:44:15 63.14 51.76 101.21
18:44:16 49.19 51.76 101.21
18:44:17 37.94 51.76 101.19
18:44:18 28.89 51.76 101.19
18:44:19 22.53 51.76 101.19
18:44:20 17.46 51.76 101.21
18:44:21 13.81 51.76 101.19
18:44:22 10.43 51.76 101.19
18:44:23 7.92 51.76 101.19
18:44:24 6.22 51.76 101.19
18:44:25 5.03 51.76 101.21
18:44:26 3.45 51.76 101.19
18:44:27 2.55 51.76 101.19
18:44:28 1.71 51.76 101.19
18:44:29 1.37 51.76 101.21
18:44:30 1.29 51.76 101.21
18:44:31 0.57 51.76 101.21
18:44:32 -0.12 51.76 101.19
18:44:33 0.05 51.76 101.21
18:44:34 0.21 51.76 101.21
18:44:35 -0.45 51.76 101.21
18:44:36 -0.12 51.76 101.21
18:44:37 -0.38 51.76 101.19
18:44:38 -0.41 51.76 101.19
18:44:39 -0.65 51.76 101.21
18:44:40 -0.75 51.76 101.19
18:44:41 -0.38 51.76 101.21
18:44:42 -0.44 51.76 101.19
18:44:43 -1.32 51.76 101.21
18:44:44 -1.22 51.76 101.19
18:44:45 -0.46 51.76 101.20
18:44:46 -0.83 51.76 101.20
