"2022-03-22 at 13:08"
Time(H:M:S) CO2(ppm) CellTemp(c) CellPres(kPa)
13:21:49 0.11 51.76 101.71
13:21:50 0.00 51.73 101.70
13:21:51 0.10 51.73 101.70
13:21:52 -0.20 51.76 101.71
13:21:53 0.44 51.76 101.71
13:21:54 0.35 51.76 101.71
13:21:55 0.32 51.76 101.71
13:21:56 0.23 51.73 101.71
13:21:57 0.41 51.73 101.71
13:21:59 0.46 51.76 101.71
13:22:00 0.18 51.76 101.70
13:22:01 -0.03 51.73 101.70
13:22:02 0.40 51.73 101.70
13:22:03 0.74 51.76 101.70
13:22:04 0.05 51.76 101.69
13:22:05 0.02 51.76 101.70
13:22:06 0.33 51.76 101.70
13:22:07 -0.10 51.76 101.70
13:22:08 0.67 51.76 101.70
13:22:09 0.45 51.76 101.71
13:22:10 0.35 51.76 101.71
13:22:11 0.08 51.76 101.71
13:22:12 -0.15 51.76 101.70
13:22:13 0.57 51.76 101.70
13:22:14 0.24 51.76 101.70
13:22:15 0.39 51.76 101.70
13:22:16 0.16 51.76 101.71
13:22:17 0.51 51.76 101.70
13:22:18 0.08 51.76 101.67
13:22:19 0.10 51.76 101.71
13:22:20 0.34 51.76 101.70
13:22:21 0.41 51.76 101.70
13:22:22 0.48 51.73 101.71
13:22:23 -0.01 51.73 101.71
13:22:24 0.31 51.76 101.71
13:22:25 0.61 51.76 101.70
13:22:26 0.36 51.76 101.70
13:22:27 0.28 51.76 101.70
13:22:28 0.40 51.76 101.70
13:22:29 0.74 51.73 101.70
13:22:30 0.24 51.73 101.70
13:22:31 0.66 51.76 101.70
13:22:32 0.38 51.76 101.70
13:22:33 0.52 51.76 101.70
13:22:34 0.16 51.76 101.70
13:22:35 0.15 51.76 101.71
13:22:36 0.70 51.73 101.70
13:22:37 0.63 51.73 101.70
13:22:38 0.18 51.73 101.71
13:22:39 0.65 51.73 101.70
13:22:40 0.86 51.73 101.70
13:22:41 0.42 51.73 101.71
13:22:42 0.70 51.73 101.71
13:22:43 0.55 51.76 101.71
13:22:44 0.48 51.76 101.71
13:22:45 0.66 51.73 101.70
13:22:46 0.46 51.73 101.70
13:22:47 0.49 51.76 101.69
13:22:48 0.49 51.76 101.71
13:22:49 0.23 51.76 101.71
13:22:50 0.13 51.76 101.69
13:22:51 0.66 51.76 101.71
13:22:52 0.20 51.76 101.71
13:22:53 0.17 51.76 101.71
13:22:54 0.43 51.73 101.71
13:22:55 0.44 51.73 101.71
13:22:56 0.19 51.76 101.70
13:22:57 0.54 51.73 101.67
13:22:58 0.41 51.73 101.70
13:22:59 0.47 51.76 101.70
13:23:00 0.74 51.76 101.71
13:23:01 0.03 51.76 101.71
13:23:02 0.40 51.76 101.71
13:23:03 0.59 51.76 101.71
13:23:04 0.35 51.76 101.71
13:23:05 -0.03 51.76 101.71
13:23:06 0.78 51.76 101.71
13:23:07 0.04 51.76 101.70
13:23:08 0.06 51.73 101.67
13:23:09 0.15 51.73 101.70
13:23:10 0.35 51.76 101.70
13:23:12 0.70 51.76 101.70
13:23:13 0.33 51.76 101.70
13:23:14 0.49 51.76 101.70
13:23:15 0.91 51.76 101.70
13:23:16 0.97 51.76 101.70
13:23:17 4.12 51.76 101.70
13:23:18 8.45 51.76 101.70
13:23:19 15.50 51.76 101.70
13:23:20 24.81 51.76 101.70
13:23:21 35.97 51.76 101.70
13:23:22 47.23 51.76 101.70
13:23:23 58.14 51.76 101.70
13:23:24 68.14 51.76 101.70
13:23:25 76.23 51.76 101.70
13:23:26 82.42 51.76 101.70
13:23:27 86.48 51.73 101.70
13:23:28 87.40 51.73 101.70
13:23:29 86.52 51.76 101.70
13:23:30 82.67 51.76 101.71
13:23:31 77.25 51.76 101.71
13:23:32 70.86 51.76 101.71
13:23:33 63.37 51.73 101.67
13:23:34 55.84 51.73 101.70
13:23:35 48.85 51.76 101.71
13:23:36 42.51 51.76 101.71
13:23:37 36.70 51.76 101.70
13:23:38 31.81 51.76 101.70
13:23:39 28.02 51.76 101.70
13:23:40 25.69 51.76 101.70
13:23:41 22.05 51.76 101.70
13:23:42 19.24 51.73 101.70
13:23:43 17.05 51.73 101.71
13:23:44 14.79 51.76 101.70
13:23:45 12.71 51.73 101.70
13:23:46 11.32 51.73 101.70
13:23:47 9.72 51.76 101.70
13:23:48 8.34 51.76 101.70
13:23:49 7.12 51.76 101.67
13:23:50 6.30 51.76 101.70
13:23:51 5.77 51.76 101.71
13:23:52 4.85 51.76 101.71
13:23:53 4.24 51.76 101.71
13:23:54 3.70 51.76 101.70
13:23:55 3.33 51.76 101.70
13:23:56 3.16 51.76 101.71
13:23:57 2.90 51.76 101.69
13:23:58 1.96 51.76 101.70
13:23:59 2.16 51.76 101.70
13:24:00 1.24 51.76 101.71
13:24:01 1.72 51.76 101.71
13:24:02 1.34 51.76 101.70
13:24:03 1.35 51.76 101.70
13:24:04 1.01 51.76 101.71
13:24:05 0.98 51.76 101.71
13:24:06 0.93 51.76 101.71
13:24:07 0.65 51.76 101.71
13:24:08 1.01 51.76 101.71
13:24:09 1.07 51.73 101.71
13:24:10 0.31 51.73 101.71
13:24:11 0.67 51.76 101.71
13:24:12 0.70 51.76 101.71
13:24:13 0.77 51.76 101.70
13:24:14 0.97 51.76 101.70
13:24:15 0.22 51.73 101.70
13:24:16 0.17 51.73 101.70
13:24:17 0.61 51.73 101.70
13:24:18 0.48 51.73 101.71
13:24:19 0.23 51.76 101.69
13:24:20 0.70 51.73 101.70
13:24:21 3.44 51.73 101.67
13:24:22 8.34 51.76 101.71
13:24:24 16.47 51.76 101.69
13:24:25 27.00 51.76 101.71
13:24:26 38.82 51.73 101.70
13:24:27 49.63 51.73 101.67
13:24:28 59.71 51.73 101.67
13:24:29 68.47 51.76 101.71
13:24:30 75.12 51.76 101.71
13:24:31 80.60 51.76 101.71
13:24:32 82.64 51.76 101.71
13:24:33 83.46 51.76 101.71
13:24:34 80.78 51.76 101.71
13:24:35 78.71 51.76 101.69
13:24:36 73.21 51.76 101.71
13:24:37 66.73 51.76 101.71
13:24:38 59.41 51.76 101.71
13:24:39 52.22 51.76 101.70
13:24:40 45.41 51.76 101.67
13:24:41 39.83 51.76 101.70
13:24:42 33.89 51.76 101.70
13:24:43 29.97 51.76 101.70
13:24:44 26.03 51.76 101.70
13:24:45 22.45 51.76 101.71
13:24:46 19.44 51.76 101.70
13:24:47 17.14 51.76 101.67
13:24:48 14.17 51.76 101.67
13:24:49 13.02 51.76 101.70
13:24:50 10.86 51.76 101.70
13:24:51 9.52 51.76 101.70
13:24:52 9.21 51.76 101.70
13:24:53 7.19 51.76 101.71
13:24:54 6.63 51.76 101.71
13:24:55 5.88 51.76 101.71
13:24:56 4.37 51.76 101.71
13:24:57 4.33 51.76 101.71
13:24:58 3.66 51.76 101.71
13:24:59 3.42 51.76 101.71
13:25:00 3.06 51.76 101.67
13:25:01 2.70 51.76 101.70
13:25:02 2.61 51.76 101.70
13:25:03 1.77 51.76 101.67
13:25:04 1.80 51.76 101.70
13:25:05 1.38 51.76 101.71
13:25:06 1.95 51.76 101.70
13:25:07 2.89 51.73 101.70
13:25:08 6.54 51.73 101.71
13:25:09 14.06 51.73 101.71
13:25:10 23.19 51.76 101.71
13:25:11 34.92 51.76 101.70
13:25:12 47.81 51.76 101.70
13:25:13 59.58 51.76 101.70
13:25:14 71.13 51.76 101.70
13:25:15 79.82 51.73 101.71
13:25:16 87.75 51.73 101.71
13:25:17 92.46 51.76 101.70
13:25:18 94.41 51.73 101.70
13:25:19 93.76 51.73 101.71
13:25:20 90.92 51.76 101.71
13:25:21 84.65 51.76 101.71
13:25:22 77.99 51.73 101.70
13:25:23 69.21 51.73 101.70
13:25:24 61.67 51.76 101.70
13:25:25 53.66 51.76 101.70
13:25:26 46.88 51.73 101.70
13:25:27 40.25 51.73 101.70
13:25:28 37.71 51.73 101.70
13:25:29 32.78 51.73 101.70
13:25:30 28.20 51.73 101.70
13:25:31 24.63 51.73 101.70
13:25:32 21.83 51.73 101.70
13:25:33 18.49 51.76 101.70
13:25:34 15.68 51.76 101.70
13:25:36 14.36 51.76 101.70
13:25:37 12.29 51.76 101.70
13:25:38 10.79 51.76 101.71
13:25:39 9.21 51.76 101.71
13:25:40 8.13 51.76 101.70
13:25:41 7.12 51.76 101.67
13:25:42 6.02 51.76 101.70
13:25:43 5.77 51.76 101.70
13:25:44 4.80 51.76 101.70
13:25:45 3.90 51.76 101.70
13:25:46 3.74 51.73 101.70
13:25:47 3.30 51.73 101.70
13:25:48 2.98 51.76 101.70
13:25:49 2.42 51.76 101.70
13:25:50 2.19 51.76 101.70
13:25:51 2.17 51.76 101.70
13:25:52 1.96 51.73 101.70
13:25:53 1.59 51.73 101.67
13:25:54 1.61 51.73 101.70
13:25:55 1.61 51.76 101.70
13:25:56 0.90 51.76 101.67
13:25:57 1.10 51.76 101.70
13:25:58 0.83 51.76 101.70
13:25:59 1.34 51.76 101.70
13:26:00 0.78 51.73 101.70
13:26:01 0.96 51.73 101.70
13:26:02 0.50 51.76 101.70
13:26:03 0.43 51.76 101.67
13:26:04 0.75 51.76 101.70
13:26:05 0.52 51.73 101.70
13:26:06 0.67 51.73 101.70
13:26:07 0.76 51.73 101.70
13:26:08 0.27 51.73 101.70
13:26:09 0.67 51.73 101.70
13:26:10 0.31 51.73 101.71
13:26:11 0.28 51.76 101.71
13:26:12 1.00 51.76 101.71
13:26:13 0.22 51.76 101.71
13:26:14 0.47 51.76 101.70
13:26:15 0.65 51.76 101.70
13:26:16 0.36 51.73 101.70
13:26:17 0.40 51.73 101.70
13:26:18 0.32 51.76 101.70
13:26:19 0.40 51.76 101.70
13:26:20 0.38 51.76 101.70
13:26:21 0.49 51.76 101.67
13:26:22 0.90 51.76 101.70
13:26:23 1.08 51.76 101.70
13:26:24 3.50 51.76 101.70
13:26:25 10.62 51.76 101.70
13:26:26 22.51 51.76 101.70
13:26:27 40.08 51.76 101.70
13:26:28 62.65 51.76 101.70
13:26:29 88.31 51.73 101.70
13:26:30 113.63 51.73 101.70
13:26:31 136.93 51.76 101.70
13:26:32 157.07 51.76 101.70
13:26:33 173.27 51.76 101.70
13:26:34 184.76 51.76 101.70
13:26:35 191.22 51.76 101.70
13:26:36 192.88 51.76 101.70
13:26:37 187.01 51.76 101.70
13:26:38 177.15 51.76 101.70
13:26:39 163.54 51.76 101.70
13:26:40 147.00 51.76 101.70
13:26:41 130.80 51.73 101.70
13:26:42 113.75 51.73 101.70
13:26:43 99.56 51.73 101.70
13:26:44 86.31 51.73 101.70
13:26:45 75.42 51.73 101.70
13:26:46 64.98 51.73 101.70
13:26:47 56.33 51.73 101.70
13:26:49 48.66 51.73 101.70
13:26:50 42.29 51.76 101.70
13:26:51 37.06 51.76 101.70
13:26:52 31.57 51.76 101.70
13:26:53 27.92 51.76 101.70
13:26:54 24.48 51.76 101.70
13:26:55 20.95 51.76 101.70
13:26:56 18.00 51.73 101.70
13:26:57 15.88 51.73 101.70
13:26:58 14.03 51.76 101.70
13:26:59 12.02 51.76 101.70
13:27:00 10.62 51.76 101.70
13:27:01 9.33 51.76 101.70
13:27:02 7.97 51.76 101.71
13:27:03 7.31 51.76 101.71
13:27:04 6.12 51.76 101.71
13:27:05 5.63 51.76 101.70
13:27:06 4.99 51.73 101.70
13:27:07 3.99 51.73 101.70
13:27:08 3.72 51.76 101.70
13:27:09 3.33 51.76 101.70
13:27:10 2.87 51.76 101.70
13:27:11 2.78 51.76 101.70
13:27:12 2.39 51.76 101.70
13:27:13 2.10 51.76 101.70
13:27:14 1.73 51.76 101.70
13:27:15 3.43 51.76 101.70
13:27:16 11.91 51.76 101.70
13:27:17 18.73 51.76 101.70
13:27:18 39.91 51.73 101.70
13:27:19 67.29 51.73 101.70
13:27:20 95.31 51.73 101.70
13:27:21 121.47 51.76 101.70
13:27:22 143.86 51.76 101.70
13:27:23 163.00 51.76 101.70
13:27:24 178.77 51.76 101.70
13:27:25 189.33 51.76 101.67
13:27:26 195.87 51.76 101.70
13:27:27 194.68 51.76 101.70
13:27:28 186.85 51.73 101.70
13:27:29 174.36 51.73 101.70
13:27:30 158.10 51.76 101.70
13:27:31 140.89 51.73 101.70
13:27:32 123.00 51.73 101.67
13:27:33 107.71 51.76 101.70
13:27:34 93.44 51.76 101.70
13:27:35 80.69 51.76 101.70
13:27:36 70.08 51.76 101.70
13:27:37 61.02 51.76 101.70
13:27:38 52.57 51.76 101.70
13:27:39 45.59 51.76 101.70
13:27:40 39.85 51.73 101.70
13:27:41 34.27 51.73 101.70
13:27:42 30.22 51.76 101.70
13:27:43 26.12 51.76 101.70
13:27:44 22.87 51.76 101.70
13:27:45 19.29 51.76 101.70
13:27:46 17.19 51.76 101.70
13:27:47 14.53 51.76 101.70
13:27:48 13.05 51.76 101.70
13:27:49 11.30 51.76 101.70
13:27:50 9.66 51.76 101.71
13:27:51 9.23 51.76 101.71
13:27:52 7.71 51.76 101.71
13:27:53 6.64 51.76 101.70
13:27:54 6.00 51.76 101.70
13:27:55 5.05 51.76 101.70
13:27:56 4.58 51.76 101.70
13:27:57 3.77 51.76 101.70
13:27:58 3.52 51.76 101.70
13:27:59 3.21 51.76 101.70
13:28:01 3.08 51.73 101.70
13:28:02 2.52 51.73 101.70
13:28:03 2.58 51.73 101.70
13:28:04 4.05 51.73 101.70
13:28:05 10.92 51.76 101.70
13:28:06 26.31 51.76 101.70
13:28:07 49.08 51.76 101.70
13:28:08 76.10 51.76 101.70
13:28:09 102.48 51.76 101.70
13:28:10 127.58 51.76 101.70
13:28:11 148.81 51.76 101.70
13:28:12 158.14 51.76 101.70
13:28:13 174.07 51.76 101.70
13:28:14 185.16 51.76 101.70
13:28:15 192.10 51.76 101.70
13:28:16 192.49 51.76 101.70
13:28:17 186.22 51.76 101.67
13:28:18 174.75 51.76 101.70
13:28:19 158.77 51.76 101.70
13:28:20 141.91 51.76 101.70
13:28:21 124.63 51.73 101.70
13:28:22 108.84 51.73 101.70
13:28:23 94.73 51.76 101.70
13:28:24 82.10 51.73 101.70
13:28:25 71.03 51.73 101.70
13:28:26 61.56 51.76 101.70
13:28:27 53.45 51.73 101.70
13:28:28 46.72 51.73 101.70
13:28:29 40.72 51.73 101.70
13:28:30 34.95 51.73 101.70
13:28:31 30.69 51.73 101.70
13:28:32 26.00 51.73 101.70
13:28:33 23.06 51.76 101.70
13:28:34 20.52 51.76 101.70
13:28:35 17.46 51.76 101.70
13:28:36 14.76 51.76 101.70
13:28:37 13.15 51.76 101.70
13:28:38 11.38 51.76 101.70
13:28:39 10.36 51.76 101.70
13:28:40 8.66 51.76 101.67
13:28:41 8.07 51.76 101.70
13:28:42 6.77 51.76 101.70
13:28:43 6.08 51.76 101.70
13:28:44 5.45 51.76 101.70
13:28:45 4.97 51.76 101.70
13:28:46 4.02 51.76 101.70
13:28:47 3.54 51.76 101.67
13:28:48 3.11 51.76 101.70
13:28:49 3.41 51.73 101.70
13:28:50 2.14 51.73 101.70
13:28:51 2.31 51.76 101.70
13:28:52 2.24 51.76 101.70
13:28:53 1.73 51.76 101.70
13:28:54 1.93 51.76 101.70
13:28:55 1.33 51.73 101.70
13:28:56 1.32 51.73 101.67
13:28:57 1.22 51.76 101.71
13:28:58 1.25 51.76 101.70
13:28:59 1.39 51.76 101.70
13:29:00 0.98 51.76 101.70
13:29:01 0.98 51.76 101.70
13:29:02 0.73 51.76 101.70
13:29:03 0.88 51.76 101.70
13:29:04 0.87 51.76 101.70
13:29:05 0.86 51.76 101.70
13:29:06 0.63 51.76 101.70
13:29:07 1.21 51.73 101.70
13:29:08 0.67 51.73 101.70
13:29:09 1.21 51.76 101.70
13:29:10 5.64 51.76 101.70
13:29:11 18.21 51.76 101.70
13:29:12 45.74 51.73 101.70
13:29:14 83.58 51.73 101.70
13:29:15 126.23 51.76 101.70
13:29:16 168.33 51.73 101.70
13:29:17 206.26 51.73 101.67
13:29:18 238.90 51.76 101.70
13:29:19 265.90 51.76 101.70
13:29:20 286.75 51.73 101.70
13:29:21 299.70 51.73 101.70
13:29:22 304.11 51.76 101.70
13:29:23 297.04 51.76 101.70
13:29:24 280.31 51.76 101.70
13:29:25 257.58 51.76 101.70
13:29:26 231.43 51.76 101.70
13:29:27 204.42 51.76 101.70
13:29:28 178.83 51.76 101.70
13:29:29 155.34 51.76 101.70
13:29:30 134.08 51.76 101.70
13:29:31 116.64 51.76 101.70
13:29:32 100.43 51.76 101.70
13:29:33 87.26 51.76 101.70
13:29:34 75.53 51.76 101.67
13:29:35 65.77 51.76 101.70
13:29:36 56.78 51.76 101.70
13:29:37 49.61 51.73 101.70
13:29:38 42.98 51.73 101.70
13:29:39 37.23 51.76 101.70
13:29:40 32.46 51.76 101.70
13:29:41 28.18 51.76 101.70
13:29:42 24.97 51.73 101.70
13:29:43 21.44 51.73 101.71
13:29:44 18.55 51.73 101.71
13:29:45 16.19 51.73 101.70
13:29:46 14.04 51.76 101.70
13:29:47 12.25 51.76 101.70
13:29:48 10.71 51.73 101.70
13:29:49 9.78 51.73 101.70
13:29:50 7.94 51.76 101.70
13:29:51 7.58 51.76 101.67
13:29:52 6.16 51.76 101.70
13:29:53 5.36 51.76 101.70
13:29:54 5.50 51.76 101.70
13:29:55 5.44 51.76 101.70
13:29:56 12.07 51.76 101.67
13:29:57 32.46 51.73 101.70
13:29:58 67.01 51.73 101.70
13:29:59 111.64 51.76 101.67
13:30:00 134.97 51.76 101.70
13:30:01 181.38 51.76 101.70
13:30:02 221.57 51.76 101.70
13:30:03 256.56 51.73 101.70
13:30:04 285.97 51.73 101.70
13:30:05 308.93 51.76 101.70
13:30:06 323.71 51.76 101.70
13:30:07 327.66 51.76 101.67
13:30:08 320.46 51.76 101.70
13:30:09 303.00 51.76 101.70
13:30:10 278.32 51.76 101.70
13:30:11 248.50 51.76 101.70
13:30:12 219.62 51.73 101.70
13:30:13 191.02 51.73 101.70
13:30:14 166.07 51.76 101.70
13:30:15 143.96 51.76 101.70
13:30:16 124.39 51.76 101.70
13:30:17 107.52 51.76 101.70
13:30:18 93.62 51.76 101.70
13:30:19 80.91 51.76 101.70
13:30:20 70.59 51.76 101.67
13:30:21 61.26 51.76 101.70
13:30:22 53.20 51.76 101.70
13:30:23 45.84 51.76 101.70
13:30:24 40.38 51.76 101.70
13:30:26 35.16 51.76 101.70
13:30:27 30.34 51.76 101.70
13:30:28 26.29 51.76 101.70
13:30:29 23.48 51.76 101.71
13:30:30 20.00 51.76 101.71
13:30:31 17.23 51.76 101.71
13:30:32 15.68 51.76 101.67
13:30:33 12.84 51.76 101.70
13:30:34 11.77 51.76 101.70
13:30:35 10.56 51.76 101.70
13:30:36 9.23 51.76 101.70
13:30:37 7.46 51.76 101.70
13:30:38 6.70 51.76 101.70
13:30:39 6.03 51.76 101.67
13:30:40 5.31 51.76 101.70
13:30:41 5.19 51.76 101.70
13:30:42 8.33 51.76 101.70
13:30:43 21.87 51.73 101.70
13:30:44 47.80 51.73 101.70
13:30:45 86.65 51.76 101.70
13:30:46 132.10 51.76 101.70
13:30:47 177.51 51.76 101.70
13:30:48 217.53 51.76 101.70
13:30:49 254.05 51.76 101.70
13:30:50 284.06 51.76 101.70
13:30:51 307.43 51.76 101.67
13:30:52 322.24 51.73 101.70
13:30:53 327.04 51.73 101.70
13:30:54 325.64 51.76 101.70
13:30:55 314.69 51.76 101.70
13:30:56 294.02 51.76 101.70
13:30:57 267.67 51.76 101.70
13:30:58 238.13 51.76 101.70
13:30:59 209.96 51.76 101.70
13:31:00 182.40 51.76 101.70
13:31:01 158.30 51.73 101.70
13:31:02 136.97 51.73 101.70
13:31:03 118.86 51.76 101.70
13:31:04 103.19 51.76 101.70
13:31:05 88.79 51.76 101.70
13:31:06 77.11 51.76 101.70
13:31:07 67.16 51.76 101.70
13:31:08 58.61 51.73 101.67
13:31:09 50.61 51.73 101.70
13:31:10 44.00 51.76 101.70
13:31:11 37.92 51.76 101.70
13:31:12 33.31 51.76 101.70
13:31:13 29.12 51.76 101.70
13:31:14 25.24 51.76 101.70
13:31:15 21.94 51.76 101.70
13:31:16 19.38 51.76 101.70
13:31:17 16.38 51.76 101.70
13:31:18 14.32 51.76 101.70
13:31:19 12.91 51.76 101.70
13:31:20 11.11 51.73 101.67
13:31:21 9.69 51.73 101.70
13:31:22 8.31 51.76 101.70
13:31:23 7.69 51.76 101.70
13:31:24 6.61 51.76 101.70
13:31:25 6.00 51.76 101.70
13:31:26 5.12 51.76 101.70
13:31:27 4.69 51.76 101.67
13:31:28 4.08 51.76 101.70
13:31:29 3.60 51.76 101.70
13:31:30 3.25 51.76 101.70
13:31:31 3.50 51.76 101.70
13:31:32 2.58 51.76 101.70
13:31:33 2.61 51.76 101.70
13:31:34 2.24 51.76 101.70
13:31:35 1.73 51.76 101.70
13:31:36 1.89 51.76 101.67
13:31:38 1.80 51.76 101.70
13:31:39 1.53 51.76 101.70
13:31:40 1.79 51.76 101.70
13:31:41 1.32 51.76 101.70
13:31:42 1.61 51.76 101.70
13:31:43 1.29 51.76 101.70
13:31:44 1.20 51.76 101.70
13:31:45 1.19 51.73 101.70
13:31:46 0.71 51.73 101.70
13:31:47 1.08 51.76 101.70
13:31:48 0.73 51.76 101.70
13:31:49 0.88 51.76 101.70
13:31:50 0.93 51.76 101.70
13:31:51 1.10 51.76 101.70
13:31:52 0.76 51.76 101.70
13:31:53 0.90 51.73 101.67
13:31:54 0.90 51.73 101.70
13:31:55 0.75 51.76 101.70
13:31:56 0.67 51.76 101.70
13:31:57 0.79 51.76 101.70
13:31:58 0.80 51.76 101.70
13:31:59 0.97 51.76 101.70
13:32:00 0.61 51.76 101.70
13:32:01 0.40 51.76 101.70
13:32:02 1.24 51.76 101.70
13:32:03 0.45 51.76 101.70
13:32:04 0.80 51.76 101.70
13:32:05 0.80 51.76 101.70
13:32:06 0.74 51.76 101.70
13:32:07 0.57 51.76 101.70
13:32:08 0.39 51.76 101.70
13:32:09 0.27 51.76 101.70
13:32:10 0.56 51.76 101.70
13:32:11 0.98 51.76 101.70
13:32:12 0.54 51.76 101.70
13:32:13 0.45 51.73 101.70
13:32:14 0.44 51.73 101.70
13:32:15 0.26 51.76 101.70
13:32:16 0.59 51.76 101.70
13:32:17 0.19 51.76 101.70
13:32:18 0.56 51.76 101.70
13:32:19 0.83 51.76 101.70
13:32:20 0.48 51.76 101.70
13:32:21 0.33 51.76 101.70
13:32:22 0.77 51.76 101.70
13:32:23 0.42 51.76 101.67
13:32:24 0.38 51.76 101.70
13:32:25 0.26 51.76 101.70
13:32:26 0.36 51.76 101.70
13:32:27 1.07 51.76 101.70
13:32:28 0.46 51.76 101.70
13:32:29 0.18 51.76 101.70
13:32:30 0.55 51.76 101.70
13:32:31 0.42 51.76 101.70
13:32:32 0.55 51.73 101.70
13:32:33 0.07 51.73 101.70
13:32:34 0.72 51.76 101.70
13:32:35 0.44 51.76 101.70
13:32:36 0.63 51.76 101.67
13:32:37 0.37 51.76 101.70
13:32:38 0.23 51.76 101.67
13:32:39 -0.02 51.76 101.67
13:32:40 0.14 51.76 101.70
13:32:41 0.40 51.76 101.70
13:32:42 0.34 51.76 101.70
13:32:43 0.53 51.73 101.70
13:32:44 0.92 51.73 101.67
13:32:45 0.17 51.76 101.70
13:32:46 0.22 51.76 101.70
13:32:47 0.08 51.76 101.70
13:32:48 0.05 51.76 101.70
13:32:49 0.70 51.76 101.70
13:32:51 0.18 51.76 101.70
13:32:52 0.22 51.76 101.70
13:32:53 0.47 51.76 101.70
13:32:54 0.39 51.76 101.70
13:32:55 0.26 51.76 101.70
13:32:56 0.10 51.76 101.70
13:32:57 0.65 51.76 101.70
13:32:58 0.09 51.76 101.70
13:32:59 0.28 51.76 101.70
13:33:00 0.45 51.73 101.70
13:33:01 0.49 51.73 101.70
13:33:02 0.84 51.73 101.70
13:33:03 0.25 51.73 101.70
13:33:04 0.46 51.73 101.70
13:33:05 0.09 51.76 101.70
13:33:06 0.50 51.76 101.70
13:33:07 0.65 51.73 101.70
13:33:08 0.52 51.73 101.70
13:33:09 0.27 51.76 101.70
13:33:10 0.35 51.76 101.70
13:33:11 0.38 51.76 101.70
13:33:12 0.25 51.76 101.70
13:33:13 0.32 51.76 101.70
13:33:14 0.30 51.76 101.70
13:33:15 0.71 51.76 101.70
13:33:16 0.36 51.76 101.70
13:33:17 0.62 51.76 101.70
13:33:18 0.69 51.76 101.70
13:33:19 0.40 51.76 101.70
13:33:20 0.25 51.76 101.70
13:33:21 0.55 51.76 101.70
13:33:22 0.16 51.76 101.70
13:33:23 0.78 51.76 101.70
13:33:24 0.42 51.76 101.70
13:33:25 0.32 51.76 101.70
13:33:26 0.39 51.76 101.70
13:33:27 0.72 51.76 101.67
13:33:28 0.36 51.76 101.70
13:33:29 0.37 51.76 101.70
13:33:30 0.22 51.76 101.70
13:33:31 0.36 51.76 101.70
13:33:32 0.40 51.76 101.70
13:33:33 0.47 51.76 101.70
13:33:34 0.25 51.76 101.70
13:33:35 0.53 51.76 101.70
13:33:36 0.55 51.76 101.70
13:33:37 0.22 51.76 101.70
13:33:38 0.52 51.76 101.70
13:33:39 0.30 51.76 101.67
13:33:40 0.34 51.76 101.70
13:33:41 0.28 51.76 101.70
13:33:42 0.28 51.76 101.70
13:33:43 0.35 51.76 101.70
13:33:44 0.20 51.76 101.70
13:33:45 0.08 51.76 101.70
13:33:46 0.42 51.76 101.70
13:33:47 0.65 51.76 101.70
13:33:48 0.34 51.76 101.70
13:33:49 0.32 51.76 101.70
13:33:50 0.31 51.73 101.70
13:33:51 0.37 51.73 101.70
13:33:52 0.27 51.76 101.70
13:33:53 0.10 51.76 101.70
13:33:54 0.19 51.76 101.70
13:33:55 0.36 51.76 101.70
13:33:56 -0.04 51.76 101.70
13:33:57 0.54 51.73 101.70
13:33:58 0.44 51.73 101.67
13:33:59 0.33 51.76 101.70
13:34:00 0.11 51.76 101.70
13:34:01 0.53 51.76 101.70
13:34:03 0.44 51.76 101.70
13:34:04 0.13 51.76 101.70
13:34:05 0.47 51.76 101.70
13:34:06 0.37 51.76 101.70
13:34:07 0.30 51.76 101.67
13:34:08 0.35 51.76 101.70
13:34:09 0.25 51.76 101.70
13:34:10 0.54 51.76 101.70
13:34:11 0.22 51.73 101.70
13:34:12 0.66 51.73 101.70
13:34:13 0.07 51.76 101.70
13:34:14 0.45 51.76 101.70
13:34:15 0.41 51.76 101.70
13:34:16 0.11 51.76 101.70
13:34:17 0.49 51.76 101.70
13:34:18 0.35 51.76 101.70
13:34:19 0.38 51.76 101.70
13:34:20 0.49 51.76 101.70
13:34:21 -0.22 51.76 101.70
13:34:22 0.56 51.76 101.70
13:34:23 0.30 51.76 101.70
13:34:24 0.56 51.76 101.70
13:34:25 0.33 51.76 101.70
13:34:26 0.41 51.73 101.70
13:34:27 0.41 51.73 101.70
13:34:28 0.15 51.76 101.70
13:34:29 0.83 51.76 101.70
13:34:30 0.29 51.76 101.70
13:34:31 0.40 51.76 101.70
13:34:32 0.33 51.76 101.70
13:34:33 0.51 51.76 101.70
13:34:34 0.57 51.76 101.67
13:34:35 0.42 51.76 101.70
13:34:36 0.07 51.76 101.70
13:34:37 0.38 51.76 101.70
13:34:38 0.26 51.76 101.70
13:34:39 0.01 51.76 101.70
13:34:40 0.39 51.76 101.70
13:34:41 0.24 51.76 101.70
13:34:42 0.38 51.76 101.70
13:34:43 0.40 51.76 101.70
13:34:44 0.32 51.76 101.70
13:34:45 0.20 51.76 101.70
13:34:46 0.37 51.76 101.70
13:34:47 0.09 51.76 101.70
13:34:48 0.78 51.76 101.70
13:34:49 0.41 51.76 101.70
13:34:50 0.32 51.76 101.70
13:34:51 0.00 51.76 101.70
13:34:52 0.24 51.76 101.70
13:34:53 0.53 51.76 101.67
